current path: saved_models/model_loan_May.02_10.44.30
Loading data
Loading data
Loading data
We use following environment for graphs:  ppdl_experiment
There are 0 adversaries in the training.
model 2 | epoch   5 | internal_epoch   2 |   381/15287 batches | lr 0.10 | ms/batch  1.97 | loss  1.06 | ppl     2.89
model 2 | epoch   5 | internal_epoch   2 |   382/15287 batches | lr 0.10 | ms/batch  1.69 | loss  0.97 | ppl     2.63
model 2 | epoch   5 | internal_epoch   2 |   383/15287 batches | lr 0.10 | ms/batch  1.94 | loss  0.97 | ppl     2.65
model 2 | epoch   5 | internal_epoch   2 |   384/15287 batches | lr 0.10 | ms/batch  1.75 | loss  1.16 | ppl     3.18
model 2 | epoch   5 | internal_epoch   2 |   385/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.79 | ppl     2.20
model 2 | epoch   5 | internal_epoch   2 |   386/15287 batches | lr 0.10 | ms/batch  1.72 | loss  1.15 | ppl     3.17
model 2 | epoch   5 | internal_epoch   2 |   387/15287 batches | lr 0.10 | ms/batch  1.98 | loss  1.24 | ppl     3.47
model 2 | epoch   5 | internal_epoch   2 |   388/15287 batches | lr 0.10 | ms/batch  1.72 | loss  0.78 | ppl     2.18
model 2 | epoch   5 | internal_epoch   2 |   389/15287 batches | lr 0.10 | ms/batch  1.67 | loss  0.95 | ppl     2.59
model 2 | epoch   5 | internal_epoch   2 |   390/15287 batches | lr 0.10 | ms/batch  2.03 | loss  1.09 | ppl     2.96
model 2 | epoch   5 | internal_epoch   2 |   391/15287 batches | lr 0.10 | ms/batch  1.78 | loss  1.17 | ppl     3.21
model 2 | epoch   5 | internal_epoch   2 |   392/15287 batches | lr 0.10 | ms/batch  2.05 | loss  1.24 | ppl     3.47
model 2 | epoch   5 | internal_epoch   2 |   393/15287 batches | lr 0.10 | ms/batch  1.93 | loss  0.81 | ppl     2.24
model 2 | epoch   5 | internal_epoch   2 |   394/15287 batches | lr 0.10 | ms/batch  1.79 | loss  1.07 | ppl     2.91
model 2 | epoch   5 | internal_epoch   2 |   395/15287 batches | lr 0.10 | ms/batch  2.00 | loss  0.96 | ppl     2.61
model 2 | epoch   5 | internal_epoch   2 |   396/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.96 | ppl     2.61
model 2 | epoch   5 | internal_epoch   2 |   397/15287 batches | lr 0.10 | ms/batch  1.70 | loss  1.13 | ppl     3.09
model 2 | epoch   5 | internal_epoch   2 |   398/15287 batches | lr 0.10 | ms/batch  1.70 | loss  0.80 | ppl     2.22
model 2 | epoch   5 | internal_epoch   2 |   399/15287 batches | lr 0.10 | ms/batch  1.72 | loss  0.86 | ppl     2.36
model 2 | epoch   5 | internal_epoch   2 |   400/15287 batches | lr 0.10 | ms/batch  1.97 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   401/15287 batches | lr 0.10 | ms/batch  1.72 | loss  1.29 | ppl     3.65
model 2 | epoch   5 | internal_epoch   2 |   402/15287 batches | lr 0.10 | ms/batch  1.75 | loss  0.88 | ppl     2.42
model 2 | epoch   5 | internal_epoch   2 |   403/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.89 | ppl     2.43
model 2 | epoch   5 | internal_epoch   2 |   404/15287 batches | lr 0.10 | ms/batch  1.79 | loss  0.89 | ppl     2.44
model 2 | epoch   5 | internal_epoch   2 |   405/15287 batches | lr 0.10 | ms/batch  1.78 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   406/15287 batches | lr 0.10 | ms/batch  1.71 | loss  1.04 | ppl     2.84
model 2 | epoch   5 | internal_epoch   2 |   407/15287 batches | lr 0.10 | ms/batch  2.10 | loss  1.09 | ppl     2.99
model 2 | epoch   5 | internal_epoch   2 |   408/15287 batches | lr 0.10 | ms/batch  1.70 | loss  1.23 | ppl     3.44
model 2 | epoch   5 | internal_epoch   2 |   409/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   410/15287 batches | lr 0.10 | ms/batch  1.68 | loss  1.14 | ppl     3.11
model 2 | epoch   5 | internal_epoch   2 |   411/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.97 | ppl     2.64
model 2 | epoch   5 | internal_epoch   2 |   412/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.97 | ppl     2.64
model 2 | epoch   5 | internal_epoch   2 |   413/15287 batches | lr 0.10 | ms/batch  1.77 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   414/15287 batches | lr 0.10 | ms/batch  2.02 | loss  1.27 | ppl     3.56
model 2 | epoch   5 | internal_epoch   2 |   415/15287 batches | lr 0.10 | ms/batch  1.72 | loss  1.13 | ppl     3.10
model 2 | epoch   5 | internal_epoch   2 |   416/15287 batches | lr 0.10 | ms/batch  1.73 | loss  1.06 | ppl     2.88
model 2 | epoch   5 | internal_epoch   2 |   417/15287 batches | lr 0.10 | ms/batch  2.00 | loss  0.89 | ppl     2.44
model 2 | epoch   5 | internal_epoch   2 |   418/15287 batches | lr 0.10 | ms/batch  1.70 | loss  1.18 | ppl     3.24
model 2 | epoch   5 | internal_epoch   2 |   419/15287 batches | lr 0.10 | ms/batch  1.90 | loss  1.29 | ppl     3.64
model 2 | epoch   5 | internal_epoch   2 |   420/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.98 | ppl     2.67
model 2 | epoch   5 | internal_epoch   2 |   421/15287 batches | lr 0.10 | ms/batch  1.97 | loss  1.30 | ppl     3.65
model 2 | epoch   5 | internal_epoch   2 |   422/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.97 | ppl     2.64
model 2 | epoch   5 | internal_epoch   2 |   423/15287 batches | lr 0.10 | ms/batch  1.67 | loss  1.31 | ppl     3.71
model 2 | epoch   5 | internal_epoch   2 |   424/15287 batches | lr 0.10 | ms/batch  1.98 | loss  0.95 | ppl     2.58
model 2 | epoch   5 | internal_epoch   2 |   425/15287 batches | lr 0.10 | ms/batch  1.78 | loss  0.84 | ppl     2.31
model 2 | epoch   5 | internal_epoch   2 |   426/15287 batches | lr 0.10 | ms/batch  2.00 | loss  1.42 | ppl     4.14
model 2 | epoch   5 | internal_epoch   2 |   427/15287 batches | lr 0.10 | ms/batch  1.72 | loss  1.05 | ppl     2.85
model 2 | epoch   5 | internal_epoch   2 |   428/15287 batches | lr 0.10 | ms/batch  1.94 | loss  0.95 | ppl     2.57
model 2 | epoch   5 | internal_epoch   2 |   429/15287 batches | lr 0.10 | ms/batch  1.71 | loss  0.87 | ppl     2.38
model 2 | epoch   5 | internal_epoch   2 |   430/15287 batches | lr 0.10 | ms/batch  1.75 | loss  1.51 | ppl     4.54
model 2 | epoch   5 | internal_epoch   2 |   431/15287 batches | lr 0.10 | ms/batch  1.85 | loss  1.00 | ppl     2.72
model 2 | epoch   5 | internal_epoch   2 |   432/15287 batches | lr 0.10 | ms/batch  2.02 | loss  0.96 | ppl     2.61
model 2 | epoch   5 | internal_epoch   2 |   433/15287 batches | lr 0.10 | ms/batch  2.07 | loss  0.87 | ppl     2.38
model 2 | epoch   5 | internal_epoch   2 |   434/15287 batches | lr 0.10 | ms/batch  1.77 | loss  0.81 | ppl     2.24
model 2 | epoch   5 | internal_epoch   2 |   435/15287 batches | lr 0.10 | ms/batch  1.96 | loss  1.16 | ppl     3.20
model 2 | epoch   5 | internal_epoch   2 |   436/15287 batches | lr 0.10 | ms/batch  1.66 | loss  0.90 | ppl     2.45
model 2 | epoch   5 | internal_epoch   2 |   437/15287 batches | lr 0.10 | ms/batch  1.67 | loss  1.01 | ppl     2.74
model 2 | epoch   5 | internal_epoch   2 |   438/15287 batches | lr 0.10 | ms/batch  1.99 | loss  0.86 | ppl     2.36
model 2 | epoch   5 | internal_epoch   2 |   439/15287 batches | lr 0.10 | ms/batch  1.78 | loss  0.85 | ppl     2.34
model 2 | epoch   5 | internal_epoch   2 |   440/15287 batches | lr 0.10 | ms/batch  1.65 | loss  1.43 | ppl     4.18
model 2 | epoch   5 | internal_epoch   2 |   441/15287 batches | lr 0.10 | ms/batch  1.64 | loss  0.87 | ppl     2.38
model 2 | epoch   5 | internal_epoch   2 |   442/15287 batches | lr 0.10 | ms/batch  1.71 | loss  0.82 | ppl     2.27
model 2 | epoch   5 | internal_epoch   2 |   443/15287 batches | lr 0.10 | ms/batch  1.69 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   444/15287 batches | lr 0.10 | ms/batch  1.98 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   445/15287 batches | lr 0.10 | ms/batch  1.79 | loss  0.88 | ppl     2.40
model 2 | epoch   5 | internal_epoch   2 |   446/15287 batches | lr 0.10 | ms/batch  2.02 | loss  1.06 | ppl     2.89
model 2 | epoch   5 | internal_epoch   2 |   447/15287 batches | lr 0.10 | ms/batch  1.71 | loss  0.88 | ppl     2.42
model 2 | epoch   5 | internal_epoch   2 |   448/15287 batches | lr 0.10 | ms/batch  2.00 | loss  1.30 | ppl     3.68
model 2 | epoch   5 | internal_epoch   2 |   449/15287 batches | lr 0.10 | ms/batch  1.78 | loss  1.08 | ppl     2.95
model 2 | epoch   5 | internal_epoch   2 |   450/15287 batches | lr 0.10 | ms/batch  1.67 | loss  0.88 | ppl     2.40
model 2 | epoch   5 | internal_epoch   2 |   451/15287 batches | lr 0.10 | ms/batch  2.02 | loss  1.19 | ppl     3.28
model 2 | epoch   5 | internal_epoch   2 |   452/15287 batches | lr 0.10 | ms/batch  1.78 | loss  0.98 | ppl     2.66
model 2 | epoch   5 | internal_epoch   2 |   453/15287 batches | lr 0.10 | ms/batch  1.97 | loss  0.90 | ppl     2.45
model 2 | epoch   5 | internal_epoch   2 |   454/15287 batches | lr 0.10 | ms/batch  2.04 | loss  0.97 | ppl     2.65
model 2 | epoch   5 | internal_epoch   2 |   455/15287 batches | lr 0.10 | ms/batch  1.77 | loss  1.23 | ppl     3.44
model 2 | epoch   5 | internal_epoch   2 |   456/15287 batches | lr 0.10 | ms/batch  2.01 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   457/15287 batches | lr 0.10 | ms/batch  1.79 | loss  0.96 | ppl     2.61
model 2 | epoch   5 | internal_epoch   2 |   458/15287 batches | lr 0.10 | ms/batch  1.75 | loss  0.97 | ppl     2.63
model 2 | epoch   5 | internal_epoch   2 |   459/15287 batches | lr 0.10 | ms/batch  1.82 | loss  1.07 | ppl     2.90
model 2 | epoch   5 | internal_epoch   2 |   460/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.94 | ppl     2.56
model 2 | epoch   5 | internal_epoch   2 |   461/15287 batches | lr 0.10 | ms/batch  1.99 | loss  1.18 | ppl     3.25
model 2 | epoch   5 | internal_epoch   2 |   462/15287 batches | lr 0.10 | ms/batch  1.78 | loss  1.06 | ppl     2.89
model 2 | epoch   5 | internal_epoch   2 |   463/15287 batches | lr 0.10 | ms/batch  1.66 | loss  1.06 | ppl     2.90
model 2 | epoch   5 | internal_epoch   2 |   464/15287 batches | lr 0.10 | ms/batch  1.67 | loss  0.84 | ppl     2.30
model 2 | epoch   5 | internal_epoch   2 |   465/15287 batches | lr 0.10 | ms/batch  1.72 | loss  0.72 | ppl     2.05
model 2 | epoch   5 | internal_epoch   2 |   466/15287 batches | lr 0.10 | ms/batch  1.68 | loss  1.15 | ppl     3.17
model 2 | epoch   5 | internal_epoch   2 |   467/15287 batches | lr 0.10 | ms/batch  1.75 | loss  0.94 | ppl     2.56
model 2 | epoch   5 | internal_epoch   2 |   468/15287 batches | lr 0.10 | ms/batch  1.70 | loss  1.15 | ppl     3.14
model 2 | epoch   5 | internal_epoch   2 |   469/15287 batches | lr 0.10 | ms/batch  1.70 | loss  1.01 | ppl     2.76
model 2 | epoch   5 | internal_epoch   2 |   470/15287 batches | lr 0.10 | ms/batch  1.73 | loss  1.05 | ppl     2.86
model 2 | epoch   5 | internal_epoch   2 |   471/15287 batches | lr 0.10 | ms/batch  1.99 | loss  1.20 | ppl     3.33
model 2 | epoch   5 | internal_epoch   2 |   472/15287 batches | lr 0.10 | ms/batch  1.76 | loss  1.37 | ppl     3.93
model 2 | epoch   5 | internal_epoch   2 |   473/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.89 | ppl     2.44
model 2 | epoch   5 | internal_epoch   2 |   474/15287 batches | lr 0.10 | ms/batch  1.61 | loss  0.90 | ppl     2.45
model 2 | epoch   5 | internal_epoch   2 |   475/15287 batches | lr 0.10 | ms/batch  1.65 | loss  0.90 | ppl     2.47
model 2 | epoch   5 | internal_epoch   2 |   476/15287 batches | lr 0.10 | ms/batch  1.95 | loss  1.05 | ppl     2.86
model 2 | epoch   5 | internal_epoch   2 |   477/15287 batches | lr 0.10 | ms/batch  2.10 | loss  0.89 | ppl     2.44
model 2 | epoch   5 | internal_epoch   2 |   478/15287 batches | lr 0.10 | ms/batch  1.70 | loss  0.97 | ppl     2.65
model 2 | epoch   5 | internal_epoch   2 |   479/15287 batches | lr 0.10 | ms/batch  1.68 | loss  1.04 | ppl     2.83
model 2 | epoch   5 | internal_epoch   2 |   480/15287 batches | lr 0.10 | ms/batch  1.98 | loss  0.96 | ppl     2.61
model 2 | epoch   5 | internal_epoch   2 |   481/15287 batches | lr 0.10 | ms/batch  1.77 | loss  0.95 | ppl     2.60
model 2 | epoch   5 | internal_epoch   2 |   482/15287 batches | lr 0.10 | ms/batch  1.99 | loss  1.00 | ppl     2.72
model 2 | epoch   5 | internal_epoch   2 |   483/15287 batches | lr 0.10 | ms/batch  1.76 | loss  0.98 | ppl     2.67
model 2 | epoch   5 | internal_epoch   2 |   484/15287 batches | lr 0.10 | ms/batch  2.03 | loss  1.11 | ppl     3.03
model 2 | epoch   5 | internal_epoch   2 |   485/15287 batches | lr 0.10 | ms/batch  1.79 | loss  0.97 | ppl     2.64
model 2 | epoch   5 | internal_epoch   2 |   486/15287 batches | lr 0.10 | ms/batch  1.97 | loss  1.08 | ppl     2.93
model 2 | epoch   5 | internal_epoch   2 |   487/15287 batches | lr 0.10 | ms/batch  1.76 | loss  0.89 | ppl     2.43
model 2 | epoch   5 | internal_epoch   2 |   488/15287 batches | lr 0.10 | ms/batch  2.01 | loss  0.96 | ppl     2.61
model 2 | epoch   5 | internal_epoch   2 |   489/15287 batches | lr 0.10 | ms/batch  1.68 | loss  1.06 | ppl     2.88
model 2 | epoch   5 | internal_epoch   2 |   490/15287 batches | lr 0.10 | ms/batch  1.93 | loss  1.29 | ppl     3.65
model 2 | epoch   5 | internal_epoch   2 |   491/15287 batches | lr 0.10 | ms/batch  1.78 | loss  0.98 | ppl     2.67
model 2 | epoch   5 | internal_epoch   2 |   492/15287 batches | lr 0.10 | ms/batch  1.73 | loss  1.26 | ppl     3.52
model 2 | epoch   5 | internal_epoch   2 |   493/15287 batches | lr 0.10 | ms/batch  1.89 | loss  1.15 | ppl     3.14
model 2 | epoch   5 | internal_epoch   2 |   494/15287 batches | lr 0.10 | ms/batch  2.00 | loss  1.10 | ppl     3.00
model 2 | epoch   5 | internal_epoch   2 |   495/15287 batches | lr 0.10 | ms/batch  1.72 | loss  0.99 | ppl     2.68
model 2 | epoch   5 | internal_epoch   2 |   496/15287 batches | lr 0.10 | ms/batch  1.98 | loss  1.03 | ppl     2.79
model 2 | epoch   5 | internal_epoch   2 |   497/15287 batches | lr 0.10 | ms/batch  1.76 | loss  0.98 | ppl     2.65
model 2 | epoch   5 | internal_epoch   2 |   498/15287 batches | lr 0.10 | ms/batch  2.07 | loss  1.05 | ppl     2.86
model 2 | epoch   5 | internal_epoch   2 |   499/15287 batches | lr 0.10 | ms/batch  1.81 | loss  1.20 | ppl     3.34
model 2 | epoch   5 | internal_epoch   2 |   500/15287 batches | lr 0.10 | ms/batch  1.75 | loss  0.94 | ppl     2.57
model 2 | epoch   5 | internal_epoch   2 |   501/15287 batches | lr 0.10 | ms/batch  1.80 | loss  1.05 | ppl     2.85
model 2 | epoch   5 | internal_epoch   2 |   502/15287 batches | lr 0.10 | ms/batch  1.96 | loss  1.16 | ppl     3.20
model 2 | epoch   5 | internal_epoch   2 |   503/15287 batches | lr 0.10 | ms/batch  1.79 | loss  1.04 | ppl     2.82
model 2 | epoch   5 | internal_epoch   2 |   504/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.98 | ppl     2.67
model 2 | epoch   5 | internal_epoch   2 |   505/15287 batches | lr 0.10 | ms/batch  1.79 | loss  1.17 | ppl     3.23
model 2 | epoch   5 | internal_epoch   2 |   506/15287 batches | lr 0.10 | ms/batch  1.64 | loss  1.33 | ppl     3.79
model 2 | epoch   5 | internal_epoch   2 |   507/15287 batches | lr 0.10 | ms/batch  2.02 | loss  1.08 | ppl     2.94
model 2 | epoch   5 | internal_epoch   2 |   508/15287 batches | lr 0.10 | ms/batch  1.68 | loss  1.11 | ppl     3.04
model 2 | epoch   5 | internal_epoch   2 |   509/15287 batches | lr 0.10 | ms/batch  1.98 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   510/15287 batches | lr 0.10 | ms/batch  1.72 | loss  1.11 | ppl     3.04
model 2 | epoch   5 | internal_epoch   2 |   511/15287 batches | lr 0.10 | ms/batch  2.00 | loss  0.84 | ppl     2.31
model 2 | epoch   5 | internal_epoch   2 |   512/15287 batches | lr 0.10 | ms/batch  1.73 | loss  1.07 | ppl     2.91
model 2 | epoch   5 | internal_epoch   2 |   513/15287 batches | lr 0.10 | ms/batch  2.01 | loss  1.19 | ppl     3.29
model 2 | epoch   5 | internal_epoch   2 |   514/15287 batches | lr 0.10 | ms/batch  1.73 | loss  1.03 | ppl     2.79
model 2 | epoch   5 | internal_epoch   2 |   515/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.95 | ppl     2.60
model 2 | epoch   5 | internal_epoch   2 |   516/15287 batches | lr 0.10 | ms/batch  1.74 | loss  0.92 | ppl     2.51
model 2 | epoch   5 | internal_epoch   2 |   517/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.99 | ppl     2.68
model 2 | epoch   5 | internal_epoch   2 |   518/15287 batches | lr 0.10 | ms/batch  1.73 | loss  1.22 | ppl     3.40
model 2 | epoch   5 | internal_epoch   2 |   519/15287 batches | lr 0.10 | ms/batch  2.00 | loss  1.12 | ppl     3.06
model 2 | epoch   5 | internal_epoch   2 |   520/15287 batches | lr 0.10 | ms/batch  1.81 | loss  1.45 | ppl     4.26
model 2 | epoch   5 | internal_epoch   2 |   521/15287 batches | lr 0.10 | ms/batch  1.89 | loss  1.33 | ppl     3.77
model 2 | epoch   5 | internal_epoch   2 |   522/15287 batches | lr 0.10 | ms/batch  1.70 | loss  0.95 | ppl     2.59
model 2 | epoch   5 | internal_epoch   2 |   523/15287 batches | lr 0.10 | ms/batch  1.92 | loss  0.86 | ppl     2.37
model 2 | epoch   5 | internal_epoch   2 |   524/15287 batches | lr 0.10 | ms/batch  1.75 | loss  0.97 | ppl     2.63
model 2 | epoch   5 | internal_epoch   2 |   525/15287 batches | lr 0.10 | ms/batch  1.93 | loss  1.00 | ppl     2.70
model 2 | epoch   5 | internal_epoch   2 |   526/15287 batches | lr 0.10 | ms/batch  1.75 | loss  1.06 | ppl     2.89
model 2 | epoch   5 | internal_epoch   2 |   527/15287 batches | lr 0.10 | ms/batch  1.71 | loss  1.25 | ppl     3.48
model 2 | epoch   5 | internal_epoch   2 |   528/15287 batches | lr 0.10 | ms/batch  1.83 | loss  1.04 | ppl     2.83
model 2 | epoch   5 | internal_epoch   2 |   529/15287 batches | lr 0.10 | ms/batch  1.75 | loss  0.83 | ppl     2.29
model 2 | epoch   5 | internal_epoch   2 |   530/15287 batches | lr 0.10 | ms/batch  2.07 | loss  0.99 | ppl     2.68
model 2 | epoch   5 | internal_epoch   2 |   531/15287 batches | lr 0.10 | ms/batch  1.87 | loss  0.99 | ppl     2.69
model 2 | epoch   5 | internal_epoch   2 |   532/15287 batches | lr 0.10 | ms/batch  1.94 | loss  0.83 | ppl     2.28
model 2 | epoch   5 | internal_epoch   2 |   533/15287 batches | lr 0.10 | ms/batch  1.77 | loss  1.08 | ppl     2.93
model 2 | epoch   5 | internal_epoch   2 |   534/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.98 | ppl     2.67
model 2 | epoch   5 | internal_epoch   2 |   535/15287 batches | lr 0.10 | ms/batch  1.64 | loss  0.81 | ppl     2.25
model 2 | epoch   5 | internal_epoch   2 |   536/15287 batches | lr 0.10 | ms/batch  1.94 | loss  1.17 | ppl     3.22
model 2 | epoch   5 | internal_epoch   2 |   537/15287 batches | lr 0.10 | ms/batch  1.65 | loss  0.89 | ppl     2.43
model 2 | epoch   5 | internal_epoch   2 |   538/15287 batches | lr 0.10 | ms/batch  1.63 | loss  0.96 | ppl     2.61
model 2 | epoch   5 | internal_epoch   2 |   539/15287 batches | lr 0.10 | ms/batch  1.75 | loss  1.34 | ppl     3.80
model 2 | epoch   5 | internal_epoch   2 |   540/15287 batches | lr 0.10 | ms/batch  1.89 | loss  0.94 | ppl     2.56
model 2 | epoch   5 | internal_epoch   2 |   541/15287 batches | lr 0.10 | ms/batch  1.68 | loss  0.81 | ppl     2.25
model 2 | epoch   5 | internal_epoch   2 |   542/15287 batches | lr 0.10 | ms/batch  1.96 | loss  0.77 | ppl     2.17
model 2 | epoch   5 | internal_epoch   2 |   543/15287 batches | lr 0.10 | ms/batch  1.74 | loss  0.95 | ppl     2.58
model 2 | epoch   5 | internal_epoch   2 |   544/15287 batches | lr 0.10 | ms/batch  1.97 | loss  0.92 | ppl     2.52
model 2 | epoch   5 | internal_epoch   2 |   545/15287 batches | lr 0.10 | ms/batch  1.81 | loss  1.04 | ppl     2.84
model 2 | epoch   5 | internal_epoch   2 |   546/15287 batches | lr 0.10 | ms/batch  2.04 | loss  0.95 | ppl     2.59
model 2 | epoch   5 | internal_epoch   2 |   547/15287 batches | lr 0.10 | ms/batch  1.98 | loss  1.04 | ppl     2.84
model 2 | epoch   5 | internal_epoch   2 |   548/15287 batches | lr 0.10 | ms/batch  2.02 | loss  0.77 | ppl     2.16
model 2 | epoch   5 | internal_epoch   2 |   549/15287 batches | lr 0.10 | ms/batch  2.08 | loss  0.76 | ppl     2.13
model 2 | epoch   5 | internal_epoch   2 |   550/15287 batches | lr 0.10 | ms/batch  1.75 | loss  0.93 | ppl     2.53
model 2 | epoch   5 | internal_epoch   2 |   551/15287 batches | lr 0.10 | ms/batch  1.97 | loss  1.43 | ppl     4.19
model 2 | epoch   5 | internal_epoch   2 |   552/15287 batches | lr 0.10 | ms/batch  1.67 | loss  1.23 | ppl     3.42
model 2 | epoch   5 | internal_epoch   2 |   553/15287 batches | lr 0.10 | ms/batch  2.00 | loss  1.48 | ppl     4.38
model 2 | epoch   5 | internal_epoch   2 |   554/15287 batches | lr 0.10 | ms/batch  1.75 | loss  1.17 | ppl     3.22
model 2 | epoch   5 | internal_epoch   2 |   555/15287 batches | lr 0.10 | ms/batch  1.91 | loss  1.06 | ppl     2.89
model 2 | epoch   5 | internal_epoch   2 |   556/15287 batches | lr 0.10 | ms/batch  1.79 | loss  1.24 | ppl     3.47
model 2 | epoch   5 | internal_epoch   2 |   557/15287 batches | lr 0.10 | ms/batch  2.01 | loss  1.29 | ppl     3.62
model 2 | epoch   5 | internal_epoch   2 |   558/15287 batches | lr 0.10 | ms/batch  1.80 | loss  0.88 | ppl     2.42
model 2 | epoch   5 | internal_epoch   2 |   559/15287 batches | lr 0.10 | ms/batch  2.04 | loss  0.97 | ppl     2.65
model 2 | epoch   5 | internal_epoch   2 |   560/15287 batches | lr 0.10 | ms/batch  1.71 | loss  1.06 | ppl     2.89
model 2 | epoch   5 | internal_epoch   2 |   561/15287 batches | lr 0.10 | ms/batch  1.71 | loss  1.07 | ppl     2.91
model 2 | epoch   5 | internal_epoch   2 |   562/15287 batches | lr 0.10 | ms/batch  1.93 | loss  1.16 | ppl     3.20
model 2 | epoch   5 | internal_epoch   2 |   563/15287 batches | lr 0.10 | ms/batch  1.71 | loss  0.97 | ppl     2.64
model 2 | epoch   5 | internal_epoch   2 |   564/15287 batches | lr 0.10 | ms/batch  1.97 | loss  1.24 | ppl     3.46
model 2 | epoch   5 | internal_epoch   2 |   565/15287 batches | lr 0.10 | ms/batch  1.70 | loss  1.18 | ppl     3.26
model 2 | epoch   5 | internal_epoch   2 |   566/15287 batches | lr 0.10 | ms/batch  1.69 | loss  1.04 | ppl     2.83
model 2 | epoch   5 | internal_epoch   2 |   567/15287 batches | lr 0.10 | ms/batch  1.99 | loss  0.91 | ppl     2.48
model 2 | epoch   5 | internal_epoch   2 |   568/15287 batches | lr 0.10 | ms/batch  1.73 | loss  0.97 | ppl     2.65
model 2 | epoch   5 | internal_epoch   2 |   569/15287 batches | lr 0.10 | ms/batch  1.74 | loss  1.15 | ppl     3.17
model 2 | epoch   5 | internal_epoch   2 |   570/15287 batches | lr 0.10 | ms/batch  2.05 | loss  1.03 | ppl     2.81
model 2 | epoch   5 | internal_epoch   2 |   571/15287 batches | lr 0.10 | ms/batch  1.70 | loss  0.89 | ppl     2.42
model 2 | epoch   5 | internal_epoch   2 |   572/15287 batches | lr 0.10 | ms/batch  1.76 | loss  1.13 | ppl     3.10
model 2 | epoch   5 | internal_epoch   2 |   573/15287 batches | lr 0.10 | ms/batch  1.65 | loss  1.22 | ppl     3.39
model 2 | epoch   5 | internal_epoch   2 |   574/15287 batches | lr 0.10 | ms/batch  2.00 | loss  0.94 | ppl     2.57
model 2 | epoch   5 | internal_epoch   2 |   575/15287 batches | lr 0.10 | ms/batch  1.71 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   576/15287 batches | lr 0.10 | ms/batch  1.65 | loss  1.01 | ppl     2.73
model 2 | epoch   5 | internal_epoch   2 |   577/15287 batches | lr 0.10 | ms/batch  1.97 | loss  0.91 | ppl     2.49
model 2 | epoch   5 | internal_epoch   2 |   578/15287 batches | lr 0.10 | ms/batch  1.74 | loss  0.87 | ppl     2.39
model 2 | epoch   5 | internal_epoch   2 |   579/15287 batches | lr 0.10 | ms/batch  1.77 | loss  1.02 | ppl     2.78
model 2 | epoch   5 | internal_epoch   2 |   580/15287 batches | lr 0.10 | ms/batch  1.94 | loss  0.86 | ppl     2.36
model 2 | epoch   5 | internal_epoch   2 |   581/15287 batches | lr 0.10 | ms/batch  1.77 | loss  0.99 | ppl     2.68
model 2 | epoch   5 | internal_epoch   2 |   582/15287 batches | lr 0.10 | ms/batch  1.71 | loss  0.88 | ppl     2.41
model 2 | epoch   5 | internal_epoch   2 |   583/15287 batches | lr 0.10 | ms/batch  1.90 | loss  1.10 | ppl     3.00
model 2 | epoch   5 | internal_epoch   2 |   584/15287 batches | lr 0.10 | ms/batch  1.69 | loss  1.24 | ppl     3.47
model 2 | epoch   5 | internal_epoch   2 |   585/15287 batches | lr 0.10 | ms/batch  1.88 | loss  1.16 | ppl     3.20
model 2 | epoch   5 | internal_epoch   2 |   586/15287 batches | lr 0.10 | ms/batch  1.74 | loss  1.29 | ppl     3.63
model 2 | epoch   5 | internal_epoch   2 |   587/15287 batches | lr 0.10 | ms/batch  1.70 | loss  1.12 | ppl     3.07
model 2 | epoch   5 | internal_epoch   2 |   588/15287 batches | lr 0.10 | ms/batch  1.92 | loss  0.85 | ppl     2.33
model 2 | epoch   5 | internal_epoch   2 |   589/15287 batches | lr 0.10 | ms/batch  1.79 | loss  0.96 | ppl     2.62
model 2 | epoch   5 | internal_epoch   2 |   590/15287 batches | lr 0.10 | ms/batch  1.95 | loss  0.89 | ppl     2.43
model 2 | epoch   5 | internal_epoch   2 |   591/15287 batches | lr 0.10 | ms/batch  1.67 | loss  0.85 | ppl     2.35
